mean_score,mean_coverage,mean_cov_per_min,mean_review_min,novelty,underfilled,total_selected,max_exposure,obj_val,solve_time
0.6878791737273283,0.9555555555555556,0.015466458093055064,61.95525333333334,1.0,0,450,1,391.61050817729773,24.99982490000548
0.7392037183069452,0.9577777777777778,0.015847175986019424,61.23642666666667,0.6022222222222222,0,450,2,414.94511323812543,7.5792932999902405
0.7514482559529262,0.9577777777777778,0.01606724598920972,60.56464777777778,0.49777777777777776,0,450,3,420.45515517881694,3.339224199997261
0.7560958589791665,0.9577777777777778,0.016082786423180697,60.50944777777778,0.4488888888888889,0,450,4,422.54657654062504,3.4260913000034634
0.7579391542545646,0.9577777777777778,0.015797090173070218,61.15866111111111,0.43333333333333335,0,450,5,423.37605941455405,3.0313361000007717
